*tech,year,sc_point_gid,capacity
wind-ons_9,2010,201435,84.0
wind-ons_9,2010,202120,120.0
wind-ons_9,2010,202801,0.08
wind-ons_9,2010,202802,59.4
wind-ons_9,2010,202804,120.0
wind-ons_8,2010,203486,58.8
wind-ons_1,2011,45361,60.0
wind-ons_1,2011,46046,60.0
wind-ons_1,2011,46728,44.0
wind-ons_2,2011,49465,42.0
wind-ons_6,2011,54250,60.0
wind-ons_4,2011,54935,168.6
wind-ons_5,2011,55021,101.4
wind-ons_6,2011,55705,104.2
wind-ons_6,2011,55748,31.5
wind-ons_5,2011,56302,156.0
wind-ons_6,2011,56985,38.9
wind-ons_5,2011,56986,186.0
wind-ons_6,2011,57116,40.5
wind-ons_7,2011,57316,42.0
wind-ons_6,2011,57669,122.8
wind-ons_6,2011,57670,66.0
wind-ons_6,2011,57831,0.93
wind-ons_5,2011,58352,7.2
wind-ons_5,2011,58354,96.0
wind-ons_7,2011,58484,40.5
wind-ons_6,2011,58515,0.93
wind-ons_7,2011,58516,1.2
wind-ons_6,2011,59036,78.0
wind-ons_4,2011,59037,149.4
wind-ons_6,2011,59199,0.93
wind-ons_7,2011,59201,2.0
wind-ons_4,2011,59720,35.0
wind-ons_3,2011,59721,13.0
wind-ons_6,2011,59883,0.93
wind-ons_7,2011,59885,2.0
wind-ons_7,2011,59886,2.1
wind-ons_7,2011,59888,12.0
wind-ons_6,2011,59889,30.0
wind-ons_7,2011,59899,126.0
wind-ons_7,2011,60052,4.5
wind-ons_1,2011,60405,138.0
wind-ons_7,2011,60492,9.7
wind-ons_6,2011,60567,0.93
wind-ons_7,2011,60569,1.9
wind-ons_7,2011,60572,11.8
wind-ons_7,2011,60583,79.5
wind-ons_8,2011,60738,57.0
wind-ons_8,2011,60739,66.0
wind-ons_2,2011,61088,136.3
wind-ons_2,2011,61089,124.2
wind-ons_6,2011,61252,1.0
wind-ons_6,2011,61253,1.7
wind-ons_7,2011,61255,4.2
wind-ons_7,2011,61256,11.2
wind-ons_7,2011,61935,0.93
wind-ons_7,2011,61936,0.97
wind-ons_6,2011,61937,1.7
wind-ons_7,2011,61940,10.4
wind-ons_7,2011,61941,2.0
wind-ons_7,2011,62105,4.5
wind-ons_3,2011,62454,8.0
wind-ons_2,2011,62455,94.0
wind-ons_3,2011,62456,176.9
wind-ons_7,2011,62619,0.93
wind-ons_8,2011,62620,0.97
wind-ons_7,2011,62621,1.7
wind-ons_8,2011,62622,2.0
wind-ons_7,2011,62626,91.1
wind-ons_1,2011,63138,9.9
wind-ons_3,2011,63139,76.5
wind-ons_8,2011,63303,0.93
wind-ons_8,2011,63304,0.97
wind-ons_7,2011,63305,1.7
wind-ons_6,2011,63306,2.0
wind-ons_6,2011,63307,3.0
wind-ons_7,2011,63308,9.2
wind-ons_8,2011,63310,85.5
wind-ons_8,2011,63311,100.7
wind-ons_7,2011,63313,150.0
wind-ons_6,2011,63987,0.9
wind-ons_6,2011,63989,1.7
wind-ons_7,2011,63992,8.4
wind-ons_7,2011,63993,25.0
wind-ons_8,2011,63995,100.5
wind-ons_2,2011,64506,10.0
wind-ons_8,2011,64596,135.0
wind-ons_6,2011,64671,0.9
wind-ons_6,2011,64672,0.97
wind-ons_6,2011,64673,1.7
wind-ons_6,2011,64674,2.0
wind-ons_7,2011,64675,2.1
wind-ons_6,2011,64676,8.0
wind-ons_7,2011,64678,51.0
wind-ons_6,2011,64679,100.5
wind-ons_6,2011,64680,90.0
wind-ons_1,2011,65189,3.3
wind-ons_1,2011,65190,25.0
wind-ons_2,2011,65191,42.9
wind-ons_6,2011,65355,0.9
wind-ons_7,2011,65357,1.7
wind-ons_6,2011,65358,2.0
wind-ons_6,2011,65360,5.2
wind-ons_1,2011,65874,12.0
wind-ons_2,2011,65875,163.3
wind-ons_6,2011,66039,0.9
wind-ons_7,2011,66040,0.97
wind-ons_6,2011,66046,49.5
wind-ons_6,2011,66186,24.0
wind-ons_8,2011,66692,48.0
wind-ons_7,2011,66723,0.9
wind-ons_5,2011,66729,19.98
wind-ons_5,2011,66866,5.2
wind-ons_8,2011,67376,48.0
wind-ons_6,2011,67407,0.9
wind-ons_7,2011,68061,31.5
wind-ons_6,2011,68091,0.7
wind-ons_7,2011,68744,49.5
wind-ons_6,2011,68775,0.7
wind-ons_7,2011,68776,0.97
wind-ons_6,2011,68777,1.5
wind-ons_4,2011,68778,2.0
wind-ons_8,2011,68902,40.5
wind-ons_8,2011,69428,49.5
wind-ons_8,2011,69429,84.0
wind-ons_6,2011,69460,0.97
wind-ons_5,2011,69461,1.5
wind-ons_4,2011,69462,2.0
wind-ons_8,2011,69514,1.8
wind-ons_6,2011,69582,20.0
wind-ons_6,2011,69583,66.0
wind-ons_9,2011,69587,52.0
wind-ons_9,2011,70067,30.0
wind-ons_7,2011,70112,50.6
wind-ons_8,2011,70113,118.5
wind-ons_8,2011,70114,12.0
wind-ons_6,2011,70143,0.4
wind-ons_5,2011,70144,0.97
wind-ons_5,2011,70145,1.3
wind-ons_4,2011,70146,2.0
wind-ons_6,2011,70266,11.5
wind-ons_6,2011,70267,42.0
wind-ons_8,2011,70269,54.0
wind-ons_3,2011,70661,40.8
wind-ons_1,2011,70662,11.0
wind-ons_8,2011,70796,61.5
wind-ons_8,2011,70797,120.0
wind-ons_8,2011,70798,168.0
wind-ons_6,2011,70828,0.97
wind-ons_6,2011,70829,1.3
wind-ons_6,2011,70830,2.0
wind-ons_7,2011,70952,9.0
wind-ons_7,2011,70953,46.5
wind-ons_5,2011,71344,25.2
wind-ons_5,2011,71345,60.0
wind-ons_8,2011,71479,2.6
wind-ons_8,2011,71481,149.0
wind-ons_6,2011,71512,0.97
wind-ons_6,2011,71513,1.3
wind-ons_6,2011,71514,2.0
wind-ons_7,2011,71635,45.5
wind-ons_6,2011,71637,46.5
wind-ons_9,2011,71639,66.0
wind-ons_6,2011,72027,9.9
wind-ons_8,2011,72163,4.5
wind-ons_8,2011,72165,94.5
wind-ons_6,2011,72195,0.04
wind-ons_6,2011,72196,0.97
wind-ons_6,2011,72197,1.3
wind-ons_5,2011,72198,2.0
wind-ons_6,2011,72319,30.55
wind-ons_8,2011,72847,11.9
wind-ons_8,2011,72849,54.0
wind-ons_6,2011,72879,0.02
wind-ons_5,2011,72880,0.97
wind-ons_6,2011,72881,1.3
wind-ons_7,2011,73003,16.5
wind-ons_6,2011,73004,2.5
wind-ons_7,2011,73005,87.5
wind-ons_4,2011,73396,58.7
wind-ons_7,2011,73531,18.0
wind-ons_5,2011,73564,0.97
wind-ons_6,2011,73689,72.0
wind-ons_3,2011,74079,24.0
wind-ons_4,2011,74080,102.3
wind-ons_8,2011,74304,24.0
wind-ons_8,2011,74372,45.5
wind-ons_6,2011,74374,54.0
wind-ons_2,2011,74762,8.3
wind-ons_7,2011,74961,11.88
wind-ons_7,2011,75056,34.5
wind-ons_6,2011,75058,97.5
wind-ons_3,2011,75447,21.0
wind-ons_7,2011,75645,11.0
wind-ons_7,2011,75740,30.0
wind-ons_2,2011,76131,90.0
wind-ons_7,2011,76329,3.6
wind-ons_6,2011,76330,54.0
wind-ons_5,2011,76813,1.7
wind-ons_4,2011,76815,42.0
wind-ons_6,2011,77015,24.0
wind-ons_5,2011,77497,6.6
wind-ons_3,2011,77499,54.0
wind-ons_6,2011,77698,13.5
wind-ons_8,2011,78477,30.55
wind-ons_8,2011,78482,60.0
wind-ons_8,2011,78957,39.0
wind-ons_7,2011,79009,25.0
wind-ons_10,2011,79161,16.5
wind-ons_4,2011,79167,96.0
wind-ons_7,2011,79693,40.5
wind-ons_9,2011,79755,72.0
wind-ons_7,2011,79777,59.0
wind-ons_8,2011,79845,6.6
wind-ons_8,2011,79851,30.0
wind-ons_5,2011,80234,60.0
wind-ons_3,2011,80235,54.0
wind-ons_8,2011,80377,50.4
wind-ons_8,2011,80439,73.2
wind-ons_3,2011,80917,41.0
wind-ons_3,2011,80918,71.4
wind-ons_9,2011,81061,51.0
wind-ons_9,2011,81146,9.0
wind-ons_3,2011,81600,9.9
wind-ons_3,2011,81601,60.0
wind-ons_6,2011,81692,17.0
wind-ons_3,2011,82285,98.7
wind-ons_5,2011,82326,21.0
wind-ons_2,2011,82328,16.5
wind-ons_4,2011,82376,19.5
wind-ons_6,2011,82598,1.8
wind-ons_5,2011,83009,10.5
wind-ons_5,2011,83060,25.0
wind-ons_3,2011,83652,24.6
wind-ons_3,2011,83653,48.9
wind-ons_3,2011,83654,156.0
wind-ons_5,2011,83744,39.0
wind-ons_8,2011,83824,0.97
wind-ons_2,2011,84337,54.0
wind-ons_5,2011,84428,41.4
wind-ons_8,2011,84508,0.93
wind-ons_8,2011,84509,1.3
wind-ons_6,2011,84512,3.9
wind-ons_3,2011,85020,60.0
wind-ons_5,2011,85112,99.0
wind-ons_8,2011,85192,0.93
wind-ons_7,2011,85193,1.3
wind-ons_8,2011,85195,2.0
wind-ons_8,2011,85196,3.8
wind-ons_7,2011,85197,11.6
wind-ons_8,2011,85329,1.5
wind-ons_3,2011,85704,10.5
wind-ons_5,2011,85796,60.0
wind-ons_7,2011,85881,9.8
wind-ons_7,2011,85882,20.0
wind-ons_9,2011,85907,44.55
wind-ons_4,2011,86428,8.4
wind-ons_4,2011,86480,99.0
wind-ons_9,2011,86591,30.0
wind-ons_7,2011,86619,60.0
wind-ons_3,2011,87051,13.1
wind-ons_6,2011,87070,5.0
wind-ons_4,2011,87164,142.2
wind-ons_9,2011,87244,0.93
wind-ons_9,2011,87247,2.0
wind-ons_5,2011,87252,60.0
wind-ons_9,2011,87275,12.9
wind-ons_5,2011,87847,1.3
wind-ons_9,2011,87928,0.93
wind-ons_9,2011,87929,1.3
wind-ons_8,2011,87930,2.0
wind-ons_9,2011,87931,2.0
wind-ons_6,2011,87936,40.0
wind-ons_10,2011,88057,26.5
wind-ons_5,2011,88531,12.14
wind-ons_9,2011,88612,0.93
wind-ons_9,2011,88614,1.7
wind-ons_7,2011,88616,2.1
wind-ons_8,2011,88617,4.2
wind-ons_7,2011,88618,15.6
wind-ons_6,2011,88619,43.06
wind-ons_7,2011,88620,99.0
wind-ons_2,2011,89102,4.2
wind-ons_9,2011,89296,0.93
wind-ons_9,2011,89297,1.0
wind-ons_9,2011,89298,1.7
wind-ons_9,2011,89299,2.0
wind-ons_8,2011,89300,2.1
wind-ons_8,2011,89301,4.2
wind-ons_7,2011,89302,13.5
wind-ons_8,2011,89304,98.8
wind-ons_7,2011,89305,13.5
wind-ons_8,2011,89425,37.5
wind-ons_5,2011,89899,25.0
wind-ons_8,2011,89977,0.5
wind-ons_8,2011,89984,60.0
wind-ons_8,2011,89987,150.0
wind-ons_5,2011,90105,54.0
wind-ons_3,2011,90532,18.9
wind-ons_7,2011,90583,29.4
wind-ons_9,2011,90666,66.0
wind-ons_7,2011,90670,123.0
wind-ons_7,2011,90671,150.0
wind-ons_2,2011,91218,48.0
wind-ons_8,2011,91267,42.0
wind-ons_7,2011,91353,104.3
wind-ons_8,2011,91355,108.0
wind-ons_2,2011,91900,21.0
wind-ons_8,2011,91951,64.08
wind-ons_8,2011,92036,39.0
wind-ons_8,2011,92039,42.0
wind-ons_6,2011,92158,54.0
wind-ons_9,2011,92635,99.0
wind-ons_7,2011,92718,62.2
wind-ons_8,2011,92723,60.0
wind-ons_8,2011,93319,99.0
wind-ons_7,2011,93404,69.0
wind-ons_8,2011,93405,100.0
wind-ons_8,2011,93523,15.0
wind-ons_10,2011,93526,46.5
wind-ons_9,2011,94056,1.3
wind-ons_8,2011,94116,42.57
wind-ons_8,2011,94117,43.7
wind-ons_10,2011,94203,29.4
wind-ons_9,2011,94208,54.0
wind-ons_9,2011,94740,1.3
wind-ons_8,2011,94777,199.7
wind-ons_6,2011,94887,24.0
wind-ons_9,2011,94892,26.0
wind-ons_6,2011,94895,48.0
wind-ons_6,2011,95370,4.9
wind-ons_8,2011,95459,60.0
wind-ons_8,2011,95460,160.5
wind-ons_3,2011,95572,37.8
wind-ons_10,2011,95576,60.0
wind-ons_6,2011,96054,16.8
wind-ons_8,2011,96137,29.7
wind-ons_8,2011,96145,96.0
wind-ons_6,2011,96738,24.8
wind-ons_9,2011,96792,8.91
wind-ons_9,2011,96818,1.2
wind-ons_8,2011,96821,28.0
wind-ons_8,2011,96828,150.0
wind-ons_8,2011,96829,103.0
wind-ons_8,2011,96832,84.0
wind-ons_8,2011,96880,27.2
wind-ons_8,2011,96940,30.0
wind-ons_8,2011,96942,52.5
wind-ons_9,2011,96943,64.5
wind-ons_6,2011,97422,28.8
wind-ons_10,2011,97476,8.91
wind-ons_7,2011,97511,132.0
wind-ons_7,2011,97512,150.0
wind-ons_8,2011,97513,174.8
wind-ons_8,2011,97516,60.0
wind-ons_9,2011,97624,26.0
wind-ons_7,2011,97627,30.0
wind-ons_10,2011,98160,8.91
wind-ons_8,2011,98189,21.0
wind-ons_9,2011,98192,72.0
wind-ons_9,2011,98308,15.0
wind-ons_7,2011,98311,32.5
wind-ons_6,2011,98790,48.86
wind-ons_10,2011,98845,54.27
wind-ons_8,2011,98875,80.0
wind-ons_9,2011,98876,26.2
wind-ons_7,2011,98992,9.0
wind-ons_9,2011,99529,59.4
wind-ons_8,2011,99557,20.0
wind-ons_8,2011,99558,49.6
wind-ons_8,2011,99560,60.0
wind-ons_9,2011,99568,42.0
wind-ons_9,2011,99677,34.5
wind-ons_3,2011,100042,15.5
wind-ons_8,2011,100243,80.0
wind-ons_8,2011,100244,36.0
wind-ons_8,2011,100252,114.0
wind-ons_7,2011,100725,3.0
wind-ons_8,2011,100922,0.9
wind-ons_8,2011,100925,16.2
wind-ons_8,2011,100928,2.0
wind-ons_9,2011,101609,15.0
wind-ons_8,2011,101611,78.0
wind-ons_8,2011,102290,0.9
wind-ons_8,2011,102293,14.7
wind-ons_8,2011,102294,43.5
wind-ons_8,2011,102295,76.5
wind-ons_7,2011,102323,2.5
wind-ons_3,2011,102777,16.2
wind-ons_9,2011,102893,1.8
wind-ons_8,2011,102977,10.5
wind-ons_8,2011,102979,75.0
wind-ons_6,2011,103007,1.5
wind-ons_8,2011,103013,60.0
wind-ons_9,2011,103577,15.92
wind-ons_9,2011,103661,10.5
wind-ons_8,2011,103662,42.0
wind-ons_7,2011,103691,1.5
wind-ons_7,2011,103692,80.0
wind-ons_6,2011,103693,46.5
wind-ons_7,2011,103697,13.5
wind-ons_8,2011,103713,54.0
wind-ons_7,2011,104377,99.0
wind-ons_8,2011,104397,4.0
wind-ons_7,2011,104417,1.8
wind-ons_8,2011,105060,60.0
wind-ons_7,2011,105065,120.9
wind-ons_7,2011,105162,7.5
wind-ons_9,2011,105710,0.7
wind-ons_9,2011,105712,2.3
wind-ons_8,2011,105744,30.0
wind-ons_7,2011,105747,96.0
wind-ons_8,2011,105765,33.0
wind-ons_9,2011,106394,0.7
wind-ons_9,2011,106396,2.0
wind-ons_7,2011,106430,10.0
wind-ons_8,2011,107088,30.0
wind-ons_8,2011,107696,60.0
wind-ons_7,2011,107697,5.0
wind-ons_9,2011,107762,0.6
wind-ons_8,2011,107766,35.0
wind-ons_7,2011,108381,216.0
wind-ons_9,2011,108453,30.0
wind-ons_9,2011,108480,48.0
wind-ons_7,2011,108522,1.8
wind-ons_8,2011,109064,79.5
wind-ons_9,2011,109164,48.0
wind-ons_8,2011,109188,114.0
wind-ons_8,2011,109190,144.0
wind-ons_2,2011,109236,30.0
wind-ons_5,2011,109239,60.0
wind-ons_2,2011,109620,46.9
wind-ons_8,2011,109848,10.5
wind-ons_8,2011,109872,16.5
wind-ons_8,2011,109873,199.7
wind-ons_8,2011,109874,56.0
wind-ons_10,2011,109918,60.0
wind-ons_8,2011,110532,2.5
wind-ons_7,2011,110538,144.0
wind-ons_6,2011,110597,30.0
wind-ons_9,2011,110602,14.0
wind-ons_9,2011,111154,0.7
wind-ons_7,2011,111222,213.8
wind-ons_8,2011,111238,66.0
wind-ons_7,2011,111800,151.8
wind-ons_9,2011,111838,0.7
wind-ons_3,2011,112433,18.9
wind-ons_8,2011,112590,90.0
wind-ons_1,2011,113032,3.7
wind-ons_1,2011,113033,15.3
wind-ons_8,2011,113271,54.0
wind-ons_8,2011,113272,54.0
wind-ons_6,2011,113333,46.0
wind-ons_1,2011,113716,6.5
wind-ons_7,2011,113851,4.0
wind-ons_7,2011,113852,199.5
wind-ons_8,2011,113955,42.0
wind-ons_5,2011,113995,1.8
wind-ons_2,2011,114399,1.8
wind-ons_1,2011,114400,8.3
wind-ons_7,2011,114535,22.5
wind-ons_3,2011,115082,0.1
wind-ons_1,2011,115086,28.7
wind-ons_9,2011,115267,54.0
wind-ons_10,2011,115268,54.0
wind-ons_7,2011,115343,101.3
wind-ons_7,2011,115344,106.0
wind-ons_5,2011,115382,54.0
wind-ons_3,2011,115767,4.5
wind-ons_1,2011,115769,22.0
wind-ons_1,2011,115770,30.75
wind-ons_10,2011,115950,96.0
wind-ons_10,2011,115951,42.0
wind-ons_7,2011,116005,53.0
wind-ons_7,2011,116027,42.0
wind-ons_5,2011,116066,12.0
wind-ons_3,2011,116451,7.4
wind-ons_2,2011,116452,18.0
wind-ons_1,2011,116453,24.0
wind-ons_9,2011,116587,29.7
wind-ons_7,2011,116689,3.0
wind-ons_10,2011,116755,24.0
wind-ons_3,2011,117135,8.7
wind-ons_1,2011,117137,25.3
wind-ons_1,2011,117138,38.0
wind-ons_4,2011,117416,1.8
wind-ons_4,2011,117818,3.4
wind-ons_2,2011,117821,29.0
wind-ons_9,2011,118004,60.0
wind-ons_4,2011,118501,1.5
wind-ons_4,2011,118502,6.5
wind-ons_3,2011,118504,22.2
wind-ons_4,2011,119870,9.6
wind-ons_7,2011,120110,16.2
wind-ons_3,2011,120553,3.5
wind-ons_9,2011,120739,9.0
wind-ons_3,2011,121237,7.3
wind-ons_9,2011,121423,100.8
wind-ons_9,2011,121424,34.5
wind-ons_9,2011,122107,99.0
wind-ons_7,2011,122164,60.0
wind-ons_1,2011,122604,2.4
wind-ons_4,2011,122691,203.5
wind-ons_8,2011,122743,102.0
wind-ons_9,2011,122792,112.2
wind-ons_7,2011,122848,40.5
wind-ons_8,2011,123427,60.0
wind-ons_7,2011,123532,54.0
wind-ons_7,2011,124214,1.5
wind-ons_1,2011,124656,9.1
wind-ons_1,2011,124657,18.4
wind-ons_1,2011,124658,22.4
wind-ons_1,2011,124659,31.0
wind-ons_9,2011,124843,48.0
wind-ons_6,2011,124898,8.4
wind-ons_1,2011,125340,13.6
wind-ons_1,2011,125341,20.5
wind-ons_1,2011,125343,38.9
wind-ons_1,2011,125344,43.4
wind-ons_9,2011,125528,36.0
wind-ons_6,2011,125582,1.7
wind-ons_9,2011,126211,52.5
wind-ons_9,2011,126212,114.0
wind-ons_6,2011,126951,42.0
wind-ons_1,2011,127393,23.1
wind-ons_9,2011,128897,1.5
wind-ons_9,2011,128946,14.0
wind-ons_4,2011,129442,7.5
wind-ons_2,2011,129443,17.0
wind-ons_10,2011,129581,1.5
wind-ons_1,2011,130125,2.1
wind-ons_2,2011,130126,11.6
wind-ons_1,2011,130127,20.0
wind-ons_9,2011,130266,75.0
wind-ons_8,2011,130267,201.0
wind-ons_10,2011,130314,36.0
wind-ons_1,2011,130809,5.4
wind-ons_10,2011,130998,44.0
wind-ons_6,2011,131107,27.0
wind-ons_1,2011,131497,42.6
wind-ons_1,2011,131498,3.0
wind-ons_8,2011,131507,42.0
wind-ons_2,2011,132176,1.6
wind-ons_2,2011,132177,8.0
wind-ons_1,2011,132178,17.3
wind-ons_1,2011,132182,42.0
wind-ons_6,2011,132413,138.0
wind-ons_3,2011,132860,3.0
wind-ons_1,2011,132861,11.7
wind-ons_1,2011,132862,20.5
wind-ons_1,2011,132863,27.0
wind-ons_8,2011,132874,34.9
wind-ons_6,2011,133097,8.0
wind-ons_2,2011,133545,16.5
wind-ons_1,2011,133546,21.7
wind-ons_1,2011,133547,30.75
wind-ons_8,2011,133678,0.6
wind-ons_9,2011,134419,98.9
wind-ons_9,2011,134420,36.0
wind-ons_7,2011,134521,0.7
wind-ons_10,2011,135046,20.0
wind-ons_6,2011,135149,56.7
wind-ons_6,2011,135192,0.7
wind-ons_1,2011,135603,50.0
wind-ons_1,2011,135604,59.6
wind-ons_1,2011,135605,18.3
wind-ons_9,2011,135730,80.0
wind-ons_9,2011,135785,18.9
wind-ons_7,2011,135833,50.4
wind-ons_2,2011,136290,27.0
wind-ons_3,2011,136291,67.0
wind-ons_9,2011,136414,90.0
wind-ons_7,2011,136517,50.4
wind-ons_1,2011,136973,42.0
wind-ons_2,2011,136974,36.0
wind-ons_7,2011,137885,5.0
wind-ons_4,2011,140665,0.7
wind-ons_9,2011,141095,54.0
wind-ons_10,2011,141778,34.5
wind-ons_5,2011,141885,0.7
wind-ons_7,2011,143253,30.0
wind-ons_7,2011,144621,100.0
wind-ons_3,2011,145885,145.8
wind-ons_9,2011,146046,14.3
wind-ons_8,2011,146050,151.4
wind-ons_2,2011,146568,3.0
wind-ons_3,2011,146569,60.0
wind-ons_9,2011,146730,60.0
wind-ons_9,2011,147357,204.0
wind-ons_1,2011,147937,90.0
wind-ons_9,2011,148100,22.5
wind-ons_9,2011,148784,101.2
wind-ons_4,2011,149305,66.0
wind-ons_9,2011,149469,123.0
wind-ons_7,2011,149987,132.0
wind-ons_6,2011,149989,84.0
wind-ons_7,2011,150092,0.6
wind-ons_9,2011,150150,40.5
wind-ons_8,2011,150151,99.0
wind-ons_7,2011,150153,120.0
wind-ons_7,2011,151518,25.5
wind-ons_7,2011,152202,25.5
wind-ons_6,2011,152205,48.0
wind-ons_8,2011,152886,25.5
wind-ons_7,2011,152887,60.0
wind-ons_8,2011,153553,10.0
wind-ons_8,2011,153570,25.5
wind-ons_7,2011,153571,34.5
wind-ons_9,2011,154237,10.0
wind-ons_9,2011,154238,31.5
wind-ons_9,2011,154239,66.0
wind-ons_7,2011,154256,17.0
wind-ons_6,2011,154258,60.0
wind-ons_6,2011,154260,57.5
wind-ons_9,2011,154921,10.0
wind-ons_9,2011,154922,43.8
wind-ons_9,2011,154923,48.0
wind-ons_6,2011,154944,76.5
wind-ons_10,2011,155605,10.0
wind-ons_10,2011,155609,12.0
wind-ons_9,2011,155624,42.0
wind-ons_7,2011,155628,48.0
wind-ons_9,2011,156290,36.0
wind-ons_8,2011,156308,30.0
wind-ons_6,2011,156312,66.0
wind-ons_1,2011,156884,63.0
wind-ons_9,2011,156977,42.0
wind-ons_8,2011,156992,48.0
wind-ons_7,2011,156994,54.0
wind-ons_6,2011,156995,78.0
wind-ons_6,2011,156996,42.0
wind-ons_9,2011,157657,10.0
wind-ons_9,2011,157658,48.0
wind-ons_6,2011,157678,60.0
wind-ons_6,2011,157679,60.0
wind-ons_6,2011,157680,54.0
wind-ons_10,2011,158340,3.0
wind-ons_10,2011,158341,13.5
wind-ons_8,2011,158360,48.0
wind-ons_7,2011,158364,60.0
wind-ons_9,2011,159039,30.0
wind-ons_7,2011,160393,36.0
wind-ons_6,2011,161784,60.0
wind-ons_6,2011,163087,36.0
wind-ons_9,2011,163130,60.0
wind-ons_6,2011,163771,54.0
wind-ons_9,2011,163812,8.8
wind-ons_9,2011,163813,10.0
wind-ons_9,2011,164497,10.0
wind-ons_7,2011,165200,24.0
wind-ons_8,2011,165864,0.16
wind-ons_10,2011,165866,20.0
wind-ons_10,2011,165868,34.5
wind-ons_8,2011,165879,48.0
wind-ons_7,2011,167247,24.0
wind-ons_5,2011,167254,60.0
wind-ons_9,2011,167926,37.5
wind-ons_5,2011,167938,40.5
wind-ons_5,2011,167942,60.0
wind-ons_10,2011,168603,46.5
wind-ons_10,2011,168604,54.0
wind-ons_8,2011,168605,36.0
wind-ons_9,2011,168610,78.0
wind-ons_9,2011,168611,84.0
wind-ons_6,2011,168619,30.0
wind-ons_6,2011,168622,66.0
wind-ons_5,2011,168625,48.0
wind-ons_5,2011,168626,60.0
wind-ons_10,2011,169287,66.0
wind-ons_10,2011,169288,42.0
wind-ons_8,2011,169294,54.0
wind-ons_8,2011,169295,96.0
wind-ons_5,2011,169307,54.0
wind-ons_5,2011,169309,90.0
wind-ons_5,2011,169310,54.0
wind-ons_8,2011,169969,32.52
wind-ons_9,2011,169972,24.0
wind-ons_5,2011,169987,60.0
wind-ons_7,2011,169990,30.0
wind-ons_6,2011,169991,31.5
wind-ons_5,2011,169993,78.0
wind-ons_5,2011,169994,66.0
wind-ons_8,2011,170665,60.0
wind-ons_6,2011,170671,30.0
wind-ons_5,2011,170677,25.0
wind-ons_5,2011,170678,9.0
wind-ons_9,2011,171337,57.0
wind-ons_7,2011,171349,60.0
wind-ons_6,2011,172030,50.2
wind-ons_8,2011,172033,54.0
wind-ons_7,2011,172713,54.0
wind-ons_7,2011,172714,84.0
wind-ons_7,2011,172719,36.0
wind-ons_7,2011,172720,30.0
wind-ons_5,2011,172726,57.0
wind-ons_5,2011,172733,132.0
wind-ons_7,2011,173398,36.0
wind-ons_7,2011,173403,2.0
wind-ons_5,2011,173417,60.0
wind-ons_6,2011,174101,107.0
wind-ons_6,2011,176140,54.0
wind-ons_5,2011,176837,180.0
wind-ons_5,2011,177521,98.0
wind-ons_5,2011,178889,85.2
wind-ons_6,2011,179573,48.0
wind-ons_6,2011,180257,54.0
wind-ons_7,2011,180917,60.0
wind-ons_6,2011,180941,42.0
wind-ons_6,2011,181612,36.0
wind-ons_6,2011,181625,54.0
wind-ons_7,2011,182292,60.0
wind-ons_6,2011,182296,66.0
wind-ons_6,2011,182966,42.0
wind-ons_6,2011,182967,54.0
wind-ons_7,2011,182976,42.0
wind-ons_6,2011,182980,14.0
wind-ons_6,2011,183650,38.5
wind-ons_6,2011,183651,60.0
wind-ons_6,2011,183660,84.0
wind-ons_6,2011,183661,23.0
wind-ons_6,2011,184332,0.07
wind-ons_6,2011,184334,42.0
wind-ons_6,2011,184341,36.0
wind-ons_6,2011,185018,37.92
wind-ons_7,2011,185019,112.5
wind-ons_7,2011,185020,54.0
wind-ons_6,2011,185025,36.0
wind-ons_7,2011,185709,36.3
wind-ons_6,2011,185710,167.7
wind-ons_6,2011,186400,60.0
wind-ons_8,2011,187068,0.07
wind-ons_7,2011,187071,24.0
wind-ons_6,2011,187086,21.6
wind-ons_7,2011,187757,54.0
wind-ons_6,2011,187770,60.0
wind-ons_8,2011,188437,37.5
wind-ons_8,2011,188438,22.0
wind-ons_7,2011,188439,77.2
wind-ons_6,2011,188440,66.0
wind-ons_7,2011,188441,60.0
wind-ons_6,2011,188443,126.0
wind-ons_7,2011,189122,34.5
wind-ons_6,2011,189125,36.0
wind-ons_6,2011,189127,27.9
wind-ons_7,2011,189128,60.0
wind-ons_7,2011,189131,60.0
wind-ons_7,2011,189806,48.0
wind-ons_6,2011,189809,150.0
wind-ons_6,2011,189811,152.0
wind-ons_6,2011,189812,100.84
wind-ons_7,2011,189815,120.0
wind-ons_8,2011,190489,34.3
wind-ons_7,2011,190492,126.5
wind-ons_7,2011,190493,138.0
wind-ons_8,2011,191174,60.0
wind-ons_6,2011,191177,11.5
wind-ons_7,2011,191859,54.0
wind-ons_8,2011,192542,54.0
wind-ons_8,2011,192543,44.8
wind-ons_8,2011,193228,42.0
wind-ons_8,2011,195280,82.7
wind-ons_7,2011,195961,17.64
wind-ons_8,2011,196646,24.0
wind-ons_8,2011,196648,102.0
wind-ons_8,2011,197330,60.0
wind-ons_8,2011,197331,60.0
wind-ons_9,2011,197332,22.2
wind-ons_7,2011,198014,15.0
wind-ons_8,2011,198015,31.58
wind-ons_8,2011,198698,73.5
wind-ons_8,2011,198699,91.2
wind-ons_9,2011,198700,121.9
wind-ons_8,2011,199381,2.64
wind-ons_8,2011,199382,69.53
wind-ons_9,2011,199384,120.6
wind-ons_8,2011,200067,91.2
