region,year,capacity
p17185,2024,2.0
p17191,2024,1.9
p17193,2024,2.0
p17197,2024,14.8
p18001,2024,150.0
p18003,2024,435.0
p18033,2024,100.0
p18047,2024,6.1
p18075,2024,61.42
p18135,2024,400.0
p18151,2024,350.0
p18161,2024,133.57
p19045,2024,50.0
p19097,2024,355.3
p19163,2024,8.8
p20107,2024,3.8
p20121,2024,4.9
p21133,2024,1.3
p21159,2024,3.5
p21195,2024,502.0
p22071,2024,50.0
p22075,2024,137.09
p22087,2024,17.38
p22103,2024,378.63
p22117,2024,125.0
p23003,2024,68.8
p23009,2024,5.4
p23019,2024,10.5
p23029,2024,152.0
p24005,2024,2.0
p24009,2024,4.0
p24011,2024,2.1
p24013,2024,1.5
p24019,2024,7.0
p24029,2024,2.5
p24033,2024,1.5
p24035,2024,4.0
p24037,2024,1.9
p24041,2024,2.0
p24047,2024,19.8
p25003,2024,3.3
p25005,2024,5.0
p25009,2024,5.0
p25011,2024,7.8
p25023,2024,10.0
p26087,2024,4.0
p26099,2024,10.0
p26147,2024,274.0
p26151,2024,20.0
p27017,2024,2.0
p27031,2024,327.9
p27047,2024,1.0
p27049,2024,1.0
p27059,2024,1.0
p27061,2024,3.0
p27065,2024,2.0
p27071,2024,3.0
p27097,2024,0.9
p27115,2024,2.0
p27137,2024,2.0
p27161,2024,1.0
p27163,2024,1.0
p28057,2024,302.5
p28095,2024,253.0
p28103,2024,4.8
p28141,2024,329.8
p29133,2024,219.0
p31147,2024,81.0
p32007,2024,209.1
p32017,2024,460.0
p32033,2024,65.0
p34011,2024,2.3
p34025,2024,15.4
p34033,2024,2.3
p34037,2024,5.6
p35037,2024,490.0
p35041,2024,220.0
p35059,2024,400.0
p36005,2024,5.0
p36017,2024,1.5
p36019,2024,20.0
p36021,2024,20.0
p36025,2024,3.0
p36027,2024,15.0
p36031,2024,49.3
p36033,2024,55.7
p36035,2024,12.4
p36041,2024,25.0
p36043,2024,2.0
p36049,2024,4.7
p36053,2024,1.4
p36057,2024,8.9
p36059,2024,5.0
p36071,2024,18.7
p36079,2024,5.0
p36083,2024,5.0
p36085,2024,4.7
p36089,2024,3.5
p36091,2024,19.8
p36093,2024,5.0
p36095,2024,6.4
p36103,2024,160.0
p36105,2024,2.4
p36111,2024,15.8
p36113,2024,24.9
p36115,2024,40.0
p36119,2024,10.0
p37047,2024,5.0
p37083,2024,5.0
p37091,2024,7.5
p37095,2024,74.4
p37101,2024,5.0
p37123,2024,3.0
p37145,2024,5.0
p37181,2024,5.0
p37187,2024,20.0
p39007,2024,679.6
p39029,2024,107.0
p39081,2024,465.0
p39099,2024,325.0
p39155,2024,65.0
p40135,2024,120.0
p41001,2024,2.9
p41045,2024,8.7
p41063,2024,5.9
p42017,2024,34.0
p42089,2024,33.8
p42091,2024,20.0
p42095,2024,20.0
p42101,2024,40.0
p42103,2024,35.0
p42127,2024,36.6
p44007,2024,5.0
p44009,2024,15.0
p45019,2024,10.0
p45033,2024,66.0
p45041,2024,6.0
p45051,2024,100.0
p45067,2024,16.0
p45069,2024,2.0
p45089,2024,2.0
p46083,2024,128.0
p47019,2024,16.0
p47059,2024,1.3
p47091,2024,147.0
p47163,2024,3.3
p47179,2024,9.1
p48037,2024,11.5
p48067,2024,161.0
p48199,2024,227.3
p48241,2024,485.0
p48245,2024,1068.3
p48291,2024,16.7
p48315,2024,254.5
p48347,2024,101.9
p48351,2024,3716.1
p48361,2024,799.8
p48365,2024,680.7
p48373,2024,4.0
p48403,2024,1830.0
p48419,2024,1420.0
p48457,2024,400.0
p49019,2024,75.0
p49037,2024,165.0
p49047,2024,321.5
p51001,2024,305.6
p51033,2024,2.9
p51036,2024,5.0
p51059,2024,7.6
p51085,2024,8.8
p51087,2024,3.0
p51093,2024,20.0
p51097,2024,20.0
p51099,2024,17.5
p51101,2024,2.0
p51103,2024,62.5
p51115,2024,84.4
p51119,2024,75.0
p51127,2024,18.0
p51131,2024,130.0
p51133,2024,75.0
p51149,2024,5.0
p51175,2024,5.0
p51183,2024,27.6
p51193,2024,73.7
p51650,2024,83.0
p51700,2024,75.0
p53075,2024,80.0
p54003,2024,44.4
p54037,2024,80.0
p55009,2024,12.0
p55015,2024,3.1
p55029,2024,537.5
p55071,2024,97.5
p55075,2024,10.0
p55079,2024,19.0
p55083,2024,1.4
p55089,2024,12.0
p55101,2024,20.0
p55117,2024,2.3
p56021,2024,150.0
p01113,2025,80.0
p04001,2025,275.0
p04003,2025,470.0
p04011,2025,535.0
p05021,2025,5.0
p05035,2025,10.0
p05093,2025,403.0
p06019,2025,0.2
p06025,2025,243.47
p06027,2025,20.9
p06029,2025,11.3
p06037,2025,8.1
p06039,2025,0.5
p06051,2025,0.7
p06059,2025,2.0
p06065,2025,701.6
p06071,2025,485.53
p06073,2025,12.0
p06107,2025,1.3
p08009,2025,140.0
p08063,2025,80.0
p08095,2025,145.0
p08099,2025,10.0
p08125,2025,161.7
p09110,2025,9.0
p09130,2025,3.0
p09150,2025,8.0
p09180,2025,4.0
p10005,2025,168.0
p12009,2025,223.5
p12011,2025,191.24
p12021,2025,104.84
p12051,2025,149.0
p12085,2025,121.02
p12086,2025,28.38
p12093,2025,193.16
p12097,2025,74.5
p12099,2025,257.46
p16043,2025,200.0
p17019,2025,4.3
p17023,2025,10.0
p17029,2025,3.9
p17031,2025,29.8
p17033,2025,5.8
p17041,2025,4.0
p17043,2025,2.0
p17053,2025,2.4
p17063,2025,3.3
p17075,2025,7.3
p17079,2025,1.6
p17089,2025,2.7
p17091,2025,9.3
p17093,2025,1.1
p17101,2025,52.0
p17111,2025,1.6
p17159,2025,2.0
p17183,2025,757.3
p17193,2025,2.8
p17197,2025,4.3
p18001,2025,380.0
p18003,2025,224.0
p18029,2025,200.0
p18033,2025,253.3
p18035,2025,2.7
p18047,2025,310.0
p18075,2025,150.0
p18077,2025,1.4
p18115,2025,373.1
p18155,2025,150.0
p18161,2025,130.0
p18177,2025,199.0
p19045,2025,2.7
p19097,2025,24.0
p19163,2025,5.0
p20091,2025,20.0
p20209,2025,189.0
p21159,2025,80.0
p21195,2025,536.0
p22103,2025,172.5
p23003,2025,1.4
p23029,2025,120.0
p24025,2025,2.0
p24033,2025,1.8
p24039,2025,20.0
p24045,2025,134.8
p24047,2025,356.1
p25009,2025,5.0
p25017,2025,4.7
p26063,2025,20.0
p26099,2025,20.0
p26125,2025,2.0
p26147,2025,850.0
p26151,2025,320.0
p27001,2025,1.0
p27025,2025,1.0
p27031,2025,237.1
p27047,2025,2.0
p27061,2025,4.0
p27065,2025,2.0
p27071,2025,1.0
p27099,2025,1.0
p27115,2025,2.0
p28141,2025,104.8
p29133,2025,400.0
p29201,2025,4.9
p32003,2025,10.68
p32007,2025,428.8
p32017,2025,123.32
p32033,2025,115.0
p34013,2025,15.4
p35025,2025,150.0
p35037,2025,240.0
p35041,2025,130.0
p36001,2025,10.0
p36019,2025,40.35
p36021,2025,30.0
p36027,2025,10.0
p36031,2025,85.0
p36033,2025,8.7
p36035,2025,8.7
p36039,2025,4.8
p36041,2025,6.8
p36045,2025,1.2
p36049,2025,1.2
p36071,2025,7.5
p36079,2025,5.0
p36083,2025,70.0
p36089,2025,4.3
p36091,2025,4.9
p36095,2025,6.3
p36103,2025,983.5
p36111,2025,8.9
p36113,2025,5.0
p36115,2025,99.65
p36119,2025,5.0
p37015,2025,10.0
p37017,2025,5.0
p37041,2025,40.0
p37067,2025,2.0
p37073,2025,28.9
p37077,2025,5.0
p37095,2025,75.0
p37137,2025,22.0
p39007,2025,258.0
p39029,2025,100.0
p39081,2025,49.9
p39099,2025,125.0
p39155,2025,90.0
p40135,2025,100.0
p41045,2025,4.8
p41063,2025,314.7
p42017,2025,226.7
p42089,2025,65.0
p42095,2025,15.0
p42101,2025,20.0
p42103,2025,175.1
p42127,2025,1.5
p45043,2025,65.0
p45051,2025,75.0
p45067,2025,9.6
p46099,2025,4.9
p47059,2025,9.3
p47073,2025,1.3
p47091,2025,150.0
p47163,2025,6.5
p47171,2025,7.5
p47179,2025,16.8
p48037,2025,305.0
p48067,2025,635.0
p48199,2025,131.0
p48203,2025,864.4
p48241,2025,300.0
p48315,2025,204.0
p48347,2025,125.0
p48351,2025,2173.9
p48365,2025,574.0
p48403,2025,1011.6
p48419,2025,725.0
p48457,2025,242.5
p49019,2025,300.0
p49037,2025,200.0
p49047,2025,100.0
p50005,2025,2.0
p50009,2025,20.0
p51001,2025,150.0
p51013,2025,5.0
p51057,2025,20.0
p51073,2025,70.0
p51093,2025,50.0
p51095,2025,20.0
p51131,2025,247.0
p51133,2025,130.0
p51159,2025,70.0
p51193,2025,30.0
p51550,2025,99.0
p51800,2025,25.0
p54003,2025,14.2
p54037,2025,48.0
p55029,2025,101.0
p55089,2025,2.3
p55117,2025,2.8
p04001,2026,585.1
p04003,2026,160.0
p04011,2026,168.0
p05093,2026,135.0
p06025,2026,160.0
p06027,2026,1.8
p06029,2026,1.0
p06037,2026,2.4
p06071,2026,135.0
p06073,2026,19.0
p08009,2026,110.0
p08063,2026,74.9
p09180,2026,2.0
p12009,2026,149.0
p12021,2026,74.5
p12051,2026,74.5
p12086,2026,74.9
p12097,2026,74.5
p12099,2026,223.5
p13051,2026,350.0
p13179,2026,150.0
p16081,2026,125.0
p17019,2026,3.0
p17035,2026,2.2
p17041,2026,1.4
p17063,2026,1.9
p17069,2026,1.3
p17079,2026,1.8
p17091,2026,165.0
p17105,2026,1.4
p17183,2026,99.0
p17193,2026,1.1
p17197,2026,100.9
p18003,2026,51.9
p18075,2026,100.0
p18177,2026,150.0
p20091,2026,150.0
p21195,2026,258.5
p22071,2026,93.27
p22087,2026,56.73
p22117,2026,49.0
p23003,2026,2.0
p23009,2026,2.0
p23029,2026,185.2
p24011,2026,9.9
p24047,2026,46.0
p26063,2026,146.2
p26099,2026,61.82
p26147,2026,650.0
p26151,2026,340.18
p27031,2026,250.0
p28141,2026,4.8
p36103,2026,282.0
p36115,2026,40.0
p37013,2026,35.0
p37029,2026,73.0
p37031,2026,34.5
p37095,2026,80.0
p37177,2026,208.0
p37187,2026,25.0
p39007,2026,99.5
p39029,2026,200.0
p39099,2026,46.0
p39155,2026,340.0
p40001,2026,124.7
p40079,2026,146.0
p40135,2026,101.5
p41063,2026,1620.0
p42017,2026,70.0
p45015,2026,2.0
p45019,2026,1.1
p45043,2026,110.0
p45051,2026,639.8
p45067,2026,65.0
p45089,2026,4.0
p48005,2026,28.0
p48037,2026,194.0
p48067,2026,231.3
p48071,2026,74.0
p48167,2026,121.3
p48199,2026,208.8
p48203,2026,103.4
p48241,2026,635.6
p48245,2026,757.3
p48315,2026,273.1
p48351,2026,1377.6
p48365,2026,105.5
p48405,2026,717.4
p48419,2026,150.0
p48457,2026,368.8
p49037,2026,95.0
p51001,2026,368.1
p51133,2026,82.5
p51199,2026,60.4
p51650,2026,90.0
p51710,2026,100.0
p51800,2026,120.0
p53051,2026,80.0
p53063,2026,80.0
p54003,2026,11.5
p54037,2026,50.0
p55029,2026,200.0
p55059,2026,1.4
p06071,2027,440.0
p18003,2027,300.0
p26147,2027,220.0
p29133,2027,100.0
